timestamp,namespace,pod,container,cpu_util,mem_util,net_in,net_out,disk_read,disk_write,mem_rss,mem_cache
2026-03-10T16:43:33.254350+00:00,kube-system,cadvisor-b8456,cadvisor,0.2780580780073502,312074240.0,1274.1833356942107,80953.69294549813,0.0,0.0,229269504.0,0.0
2026-03-10T16:43:33.254350+00:00,kube-system,kube-proxy-glzhb,kube-proxy,0.0009462755196867549,54939648.0,9082.987531439016,134274.51948849787,0.0,0.0,44900352.0,14671872.0
2026-03-10T16:43:33.254350+00:00,monitoring,kube-state-metrics-79d59f7d7d-bclm5,kube-state-metrics,0.0036034206314376435,70557696.0,3670.994211209828,42796.6044438565,0.0,0.0,55394304.0,18825216.0
2026-03-10T16:43:42.439128+00:00,default,chcekone-8464c69d8f-mnr5t,nginx,0.0,10309632.0,0.0,0.0,0.0,0.0,8294400.0,61440.0
2026-03-10T16:43:42.439128+00:00,default,chcekone-8464c69d8f-zgw7w,nginx,0.0,10211328.0,0.0,0.0,0.0,0.0,8257536.0,61440.0
2026-03-10T16:43:42.439128+00:00,kube-flannel,kube-flannel-ds-dl8kh,kube-flannel,0.030345207147467156,53563392.0,9142.509723768297,133925.71855733596,0.0,0.0,40341504.0,13799424.0
2026-03-10T16:43:42.439128+00:00,kube-system,cadvisor-b8456,cadvisor,0.27941894601039396,347250688.0,1274.275338771406,80355.97581733705,0.0,0.0,270471168.0,0.0
2026-03-10T16:43:42.439128+00:00,kube-system,kube-proxy-glzhb,kube-proxy,0.001012141375600959,54939648.0,9138.9890952611,134230.5243297916,0.0,0.0,44900352.0,14671872.0
2026-03-10T16:43:42.439128+00:00,monitoring,kube-state-metrics-79d59f7d7d-bclm5,kube-state-metrics,0.0036414778297275546,70557696.0,3708.061625061282,42762.85527266871,0.0,0.0,55394304.0,18825216.0
2026-03-10T16:43:51.694513+00:00,default,chcekone-8464c69d8f-mnr5t,nginx,0.0,10309632.0,0.0,0.0,0.0,0.0,8294400.0,61440.0
2026-03-10T16:43:51.694513+00:00,default,chcekone-8464c69d8f-zgw7w,nginx,0.0,10211328.0,0.0,0.0,0.0,0.0,8257536.0,61440.0
2026-03-10T16:43:51.694513+00:00,kube-flannel,kube-flannel-ds-dl8kh,kube-flannel,0.030345207147467163,53563392.0,9129.09873101918,134196.7201953395,0.0,0.0,40341504.0,13799424.0
2026-03-10T16:43:51.694513+00:00,kube-system,cadvisor-b8456,cadvisor,0.27941894601039396,347250688.0,1286.8958304744283,81310.20078591898,0.0,0.0,255430656.0,0.0
2026-03-10T16:43:51.694513+00:00,kube-system,kube-proxy-glzhb,kube-proxy,0.0009933217577008041,54939648.0,9138.9890952611,134202.0164254381,0.0,0.0,44900352.0,14671872.0
2026-03-10T16:43:51.694513+00:00,monitoring,kube-state-metrics-79d59f7d7d-bclm5,kube-state-metrics,0.0036414778297275546,70557696.0,3708.061625061282,42854.451448314336,0.0,0.0,55394304.0,18825216.0
2026-03-10T16:44:00.860362+00:00,default,chcekone-8464c69d8f-mnr5t,nginx,0.0,10309632.0,0.0,0.0,0.0,0.0,8294400.0,61440.0
2026-03-10T16:44:00.860362+00:00,default,chcekone-8464c69d8f-zgw7w,nginx,0.0,10211328.0,0.0,0.0,0.0,0.0,8257536.0,61440.0
2026-03-10T16:44:00.860362+00:00,kube-flannel,kube-flannel-ds-dl8kh,kube-flannel,0.03033461391396995,53563392.0,9084.906973236437,133972.44216261012,0.0,0.0,40341504.0,13799424.0
2026-03-10T16:44:00.860362+00:00,kube-system,cadvisor-b8456,cadvisor,0.27958638978730443,338239488.0,1287.8595691498144,81391.48463899108,0.0,0.0,255336448.0,0.0
2026-03-10T16:44:00.860362+00:00,kube-system,kube-proxy-glzhb,kube-proxy,0.000938807306233699,54939648.0,9112.542338729334,134330.9798439623,0.0,0.0,44900352.0,14671872.0
2026-03-10T16:44:00.860362+00:00,monitoring,kube-state-metrics-79d59f7d7d-bclm5,kube-state-metrics,0.0036190998087075625,70561792.0,3693.1111556496617,42852.03206602693,0.0,0.0,55394304.0,18825216.0
2026-03-10T16:44:10.070667+00:00,default,chcekone-8464c69d8f-mnr5t,nginx,0.0,10309632.0,0.0,0.0,0.0,0.0,8294400.0,61440.0
2026-03-10T16:44:10.070667+00:00,default,chcekone-8464c69d8f-zgw7w,nginx,0.0,10211328.0,0.0,0.0,0.0,0.0,8257536.0,61440.0
2026-03-10T16:44:10.070667+00:00,kube-flannel,kube-flannel-ds-dl8kh,kube-flannel,0.029726874023706315,53563392.0,9157.382333932599,134402.02866330103,0.0,0.0,40341504.0,13799424.0
2026-03-10T16:44:10.070667+00:00,kube-system,cadvisor-b8456,cadvisor,0.2790634953958464,351870976.0,1274.3170777462958,80331.58129026272,0.0,0.0,265842688.0,0.0
2026-03-10T16:44:10.070667+00:00,kube-system,kube-proxy-glzhb,kube-proxy,0.0009822132897474324,54947840.0,9128.779011534732,134230.28877373177,0.0,0.0,44900352.0,14671872.0
2026-03-10T16:44:10.070667+00:00,monitoring,kube-state-metrics-79d59f7d7d-bclm5,kube-state-metrics,0.0036338791311987277,70561792.0,3701.47465280293,42901.34564005266,0.0,0.0,55394304.0,18825216.0
2026-03-10T16:44:19.195520+00:00,default,chcekone-8464c69d8f-mnr5t,nginx,0.0,10309632.0,0.0,0.0,0.0,0.0,8294400.0,61440.0
